Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File.1	Treatment	Saturation	selec.file	ID	year	extsn	cuts	org.sound.file	old.selec
236.45977749	236.577235051	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	33.82777749	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	96	Spectrogram 1	1	2294.1	13058.8	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	After_interaction	NA	108.LOC.2013.4.10.07.16.(1)-C2_audio.Table.1.selections.txt	108	2013	mp3	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	13
237.029664175	237.177573696	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	34.397664175	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	97	Spectrogram 1	1	1764.7	12882.4	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	After_interaction	NA	108.LOC.2013.4.10.07.16.(1)-C2_audio.Table.1.selections.txt	108	2013	mp3	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	14
237.560398339	237.70830786	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	34.928398339	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	98	Spectrogram 1	1	1764.7	10588.2	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	After_interaction	NA	108.LOC.2013.4.10.07.16.(1)-C2_audio.Table.1.selections.txt	108	2013	mp3	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	108.LOC.2013.4.10.07.16.(1)-C2_audio.mp3	16
266.627890428	266.761174035	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	27.059890428	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	99	Spectrogram 1	1	2294.1	11470.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	1
267.237763903	267.362969716	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	27.669763903	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	100	Spectrogram 1	1	1411.8	11117.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	2
267.750703846	267.879948556	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	28.182703846	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	101	Spectrogram 1	1	882.4	12000	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	3
268.372693994	268.501938704	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	28.804693994	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	102	Spectrogram 1	1	882.4	11470.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	4
268.946217395	269.051228722	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	29.378217395	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	103	Spectrogram 1	1	1588.2	10764.7	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	5
269.495507412	269.620713225	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	29.927507412	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	104	Spectrogram 1	1	1058.8	11294.1	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	6
270.040758533	270.170003243	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	30.472758533	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	105	Spectrogram 1	1	1235.3	11470.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	7
270.573892962	270.69102098	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	31.005892962	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	106	Spectrogram 1	1	1764.7	10941.2	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	8
266.094755999	266.219961812	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	26.526755999	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	107	Spectrogram 1	1	1941.2	11470.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	9
265.553543776	265.69086628	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	25.985543776	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	108	Spectrogram 1	1	2117.6	10058.8	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	Before_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	10
316.473939725	316.591067744	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	76.905939725	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	109	Spectrogram 1	1	882.4	11823.5	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	11
317.047463126	317.172668939	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	77.479463126	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	110	Spectrogram 1	1	1941.2	12000	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	12
317.604830938	317.725997854	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	78.036830938	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	111	Spectrogram 1	1	882.4	12529.4	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	13
318.271248974	318.388376993	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	78.703248974	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	112	Spectrogram 1	1	2117.6	11823.5	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	14
318.816500095	318.929589216	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	79.248500095	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	113	Spectrogram 1	1	1235.3	10764.7	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	15
319.353673421	319.458684748	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	79.785673421	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	114	Spectrogram 1	1	176.5	11294.1	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	16
319.842379961	319.95950798	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	80.274379961	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	115	Spectrogram 1	1	882.4	11117.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	17
320.34724211	320.464370128	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	80.77924211	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	116	Spectrogram 1	1	1411.8	11470.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	18
320.896532128	321.013660146	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	81.328532128	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	117	Spectrogram 1	1	1764.7	11294.1	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	19
321.425627659	321.546794575	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	81.857627659	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	118	Spectrogram 1	1	529.4	11470.6	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	After_interaction	NA	124.SJA.2013.6.25.07.38.(3)-C2_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	124.SJA.2013.6.25.07.38.(3)-C2_audio.mp3	20
347.29240648	347.417368548	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	10.69240648	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	119	Spectrogram 1	1	3000	10058.8	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	1
346.814290743	346.950119077	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	10.214290743	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	120	Spectrogram 1	1	3176.5	11117.6	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	2
346.309009338	346.455703939	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	9.709009338	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	121	Spectrogram 1	1	3176.5	9705.9	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	3
345.820027341	345.939556276	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	9.220027341	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	122	Spectrogram 1	1	3352.9	10058.8	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	4
345.331045337	345.466873672	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	8.731045337	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	123	Spectrogram 1	1	1764.7	10588.2	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	5
344.787731999	344.907260933	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	8.187731999	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124	Spectrogram 1	1	2117.6	9352.9	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	6
344.271584328	344.385680129	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	7.671584328	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	125	Spectrogram 1	1	3176.5	9000	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	7
343.804334857	343.929296925	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	7.204334857	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	126	Spectrogram 1	1	2823.5	10058.8	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	8
343.320785986	343.434881787	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	6.720785986	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	127	Spectrogram 1	1	3176.5	9882.4	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	9
342.848103382	342.978498583	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	6.248103382	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	128	Spectrogram 1	1	2823.5	10058.8	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	Before_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	10
356.517866947	356.637395882	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	19.917866947	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	129	Spectrogram 1	1	3882.4	9352.9	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	11
357.21330802	357.332836955	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	20.61330802	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	130	Spectrogram 1	1	3882.4	9882.4	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	12
357.859850893	357.979379827	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	21.259850893	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	131	Spectrogram 1	1	705.9	9882.4	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	13
358.528126299	358.663954633	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	21.928126299	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	132	Spectrogram 1	1	882.4	10588.2	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	14
359.212701105	359.332230039	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	22.612701105	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	133	Spectrogram 1	1	882.4	9882.4	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	15
359.864677111	359.978772912	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	23.264677111	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	134	Spectrogram 1	1	1235.3	9529.4	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	16
360.511219983	360.636182051	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	23.911219983	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	135	Spectrogram 1	1	1235.3	9882.4	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	17
361.059966447	361.179495381	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	24.459966447	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	136	Spectrogram 1	1	1941.2	10235.3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	18
361.576114118	361.706509319	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	24.976114118	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	137	Spectrogram 1	1	882.4	10588.2	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	19
362.043363589	362.184625057	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	25.443363589	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	138	Spectrogram 1	1	176.5	10411.8	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	After_interaction	NA	124.SJA.2013.6.27.07.33.(1)-C9_audio.Table.1.selections.txt	124	2013	mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	124.SJA.2013.6.27.07.33.(1)-C9_audio.mp3	20
369.850270569	369.996253477	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	0.634270569	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	139	Spectrogram 1	1	529.4	12000	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	1
370.522295338	370.668278246	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	1.306295338	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	140	Spectrogram 1	1	0	12882.4	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	2
371.22200652	371.380574162	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	2.00600652	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	141	Spectrogram 1	1	0	11823.5	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	3
371.896548236	372.032463358	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	2.680548236	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	142	Spectrogram 1	1	1588.2	14117.6	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	4
372.593742472	372.737208434	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	3.377742472	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	143	Spectrogram 1	1	1235.3	12352.9	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	Before_interaction	NA	146.CCL.2013.2.26.14.32.(1)-C9_audio.Table.1.selections.txt	146	2013	mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	146.CCL.2013.2.26.14.32.(1)-C9_audio.mp3	5
