"sound.files","selec","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf"
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",935,0.110416836127342,6.08948588674164,1.36931477351284,6.43601359003398,5.20385050962627,6.86183465458664,1.65798414496036,0.0669191919191919,0.0401515151515151,0.0869949494949495,0.0468434343434343,3.02643679294123,16.6545471509377,0.905020728156755,0.950439436566661,0.860167390950456,0.323591313886234,5.97176470588235,3.12,8.56,5.44,5.44117647058824,5.68,4.88,-7.24527189927241,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",938,0.117500180331717,5.92348295027623,1.39021650925423,6.27659574468085,4.8468085106383,6.77021276595745,1.92340425531915,0.0705,0.0402857142857143,0.094,0.0537142857142857,3.41662911352781,21.1427145800456,0.909607080998383,0.947244036346217,0.861619882894009,0.331869883824994,5.84,3.44,7.6,4.16,5.57692307692308,5.04,6.8,14.9787004158743,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",943,0.1179168476379,5.92990079943978,1.39767696599014,6.23435843054083,4.85153764581124,6.79427359490986,1.94273594909862,0.07075,0.0404285714285714,0.0943333333333333,0.0539047619047619,3.242462357617,20.129074731227,0.910321050480712,0.947035085736435,0.862105974089683,0.318966662873623,5.96888888888889,3.6,8.56,4.96,4.96774193548387,5.2,6.8,13.5688837689529,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",947,0.117083513025591,5.91969210089572,1.4129815332706,6.22222222222222,4.82051282051282,6.82905982905983,2.00854700854701,0.07025,0.0401428571428571,0.0936666666666667,0.0535238095238095,2.51328983611964,13.1887949368109,0.914390500984447,0.947572423450952,0.866451222998363,0.338797936637092,5.90222222222222,2.96,8.72,5.76,4.47222222222222,5.2,5.36,1.36654594541444,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",951,0.108333499596625,5.98784502348406,1.36353565892448,6.38568129330254,4.97228637413395,6.81062355658199,1.83833718244804,0.0643229166666667,0.0338541666666667,0.0846354166666667,0.05078125,2.9792933021905,15.0028958972934,0.900540243445512,0.953509876757955,0.858674016543309,0.293337357539737,6.03878787878788,3.6,8.56,4.96,4.58064516129032,5.52,6.8,11.8153664818917,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",955,0.0562500863290154,6.21078300101545,1.28624845951041,6.54666666666667,5.62222222222222,6.84888888888889,1.22666666666667,0.028125,0.010546875,0.038671875,0.028125,3.42252829781402,18.6540596955441,0.878404848748535,0.954600730377791,0.838525910182744,0.295851066955189,6.59,4.88,7.28,2.4,3.53333333333333,6.64,6.8,2.84444007897402,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",958,0.112500172658059,6.01672386908383,1.34509234902138,6.34222222222222,5.06222222222222,6.82222222222222,1.76,0.0661764705882353,0.0397058823529412,0.0893382352941176,0.0496323529411765,2.78822294741411,14.4322838997979,0.906558036072976,0.950058250584675,0.86128294180497,0.298035110709989,6.03764705882353,3.6,8.56,4.96,4.12903225806452,5.52,6.8,11.3777603158932,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",962,0.110000168821216,5.94536370508786,1.45165477658834,6.26363636363636,4.73636363636364,6.88181818181818,2.14545454545455,0.0666666666666667,0.0366666666666667,0.09,0.0533333333333333,1.87561778028431,8.22889503113862,0.916637468007649,0.950648440778264,0.871399979720408,0.338553722498313,5.90588235294118,3.6,8.56,4.96,4.87096774193548,5.52,6.96,13.09088899982,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",969,0.1179168476379,5.90477462996008,1.40579173769982,6.20042417815483,4.81760339342524,6.83669141039236,2.01908801696713,0.0707625,0.0370660714285714,0.09435,0.0572839285714286,2.3973239216943,12.5993641890394,0.915556532762748,0.946646835333305,0.866708694308589,0.324852819886743,5.98222222222222,3.76,7.6,3.84,5.25,5.2,6.8,13.5688837689529,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",973,0.112500172658059,6.09359155878815,1.34363526280166,6.43111111111111,5.26666666666667,6.80444444444444,1.53777777777778,0.0694852941176471,0.0430147058823529,0.0926470588235294,0.0496323529411765,3.41588945190472,19.4471163528236,0.897842620042824,0.948826051034689,0.851896467625872,0.292515403527213,5.99529411764706,3.44,8.56,5.12,4.28125,5.68,6.8,9.95554027640656,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",977,0.0804167900851951,6.31678890316965,1.31271446019527,6.59875583203732,5.67807153965785,7.05909797822706,1.38102643856921,0.0419565217391304,0.0244746376811594,0.0594384057971014,0.034963768115942,2.83234708373671,13.1824085593965,0.887844378234196,0.967806503609138,0.859261563447866,0.268231596435494,6.41333333333333,3.92,7.44,3.52,3.72727272727273,4.4,7.28,35.8134165383731,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",980,0.115416843801029,5.94971817882897,1.41045953899826,6.29577464788732,4.90899241603467,6.78981581798483,1.88082340195016,0.0712867647058824,0.0373406862745098,0.0916544117647059,0.0543137254901961,3.11822403803263,17.3665669868789,0.909709607512661,0.949048712791824,0.863358732024247,0.311359230975868,6,3.6,8.56,4.96,5.12903225806452,5.04,6.8,15.2490740695884,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",984,0.116666845719465,5.98750871239969,1.4015527075302,6.29046087888532,4.9957127545552,6.79635584137192,1.80064308681672,0.07,0.04,0.0933333333333333,0.0533333333333333,4.23449087422362,30.8706702344811,0.905233269327228,0.947110649721886,0.857356069862378,0.333385724140661,5.94222222222222,3.12,8.56,5.44,4.41176470588235,5.2,6.8,13.7142646664789,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",988,0.117500180331746,5.98142489548422,1.38009628494089,6.36170212765957,4.99148936170213,6.77872340425532,1.78723404255319,0.0705,0.0402857142857143,0.094,0.0537142857142857,4.10382292506226,29.3334570953576,0.901729581458815,0.947199816209505,0.854118093828463,0.317961456520376,5.90222222222222,3.12,8.4,5.28,4.24242424242424,5.2,5.52,2.72340007561285,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",993,0.116666845719465,5.96832130333725,1.37249620167433,6.33333333333333,4.98713826366559,6.7620578778135,1.77491961414791,0.07,0.04,0.0933333333333333,0.0533333333333333,3.68876235394682,22.2300119373117,0.900105400306243,0.947406837199353,0.852766010450195,0.309444549675472,5.96,3.12,8.56,5.44,4,5.2,6.8,13.7142646664789,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",997,0.117083513025591,6.00506979487555,1.37592116047165,6.35042735042735,5.03418803418803,6.8034188034188,1.76923076923077,0.07025,0.0401428571428571,0.0936666666666667,0.0535238095238095,3.27060220871014,18.8051335586346,0.905672126796393,0.947332608921158,0.8579727387052,0.318166235963141,5.83111111111111,2.96,8.56,5.6,5.17142857142857,5.2,5.68,4.09963783624331,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1001,0.115833511107184,5.9801855228337,1.38072041296211,6.37365010799136,4.99136069114471,6.77969762419006,1.78833693304536,0.0695,0.0430238095238095,0.0926666666666667,0.0496428571428571,4.23926424862343,32.0855426986202,0.90209543760984,0.947392157108862,0.854638142555249,0.331847955900734,5.90222222222222,3.12,7.44,4.32,4.92592592592593,5.2,6,6.9064642205289,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1005,0.115833511107184,6.01216093731077,1.36923267790931,6.3304535637149,5.02591792656588,6.83153347732181,1.80561555075594,0.0695,0.0397142857142857,0.0926666666666667,0.0529523809523809,2.98315866985815,16.7861069640105,0.906951229161891,0.947691886955815,0.859510321741329,0.322608521827384,5.97333333333333,3.6,7.44,3.84,5.5,5.36,6,5.52517137642312,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1009,0.115833511107184,5.93586618187515,1.39094815694056,6.27861771058315,4.90496760259179,6.77969762419006,1.87473002159827,0.0695,0.0397142857142857,0.0926666666666667,0.0529523809523809,3.61944932602146,23.0362526445711,0.907526982456514,0.94803384176362,0.860366291682394,0.3228357284379,5.96888888888889,3.76,8.56,4.8,5,5.2,5.84,5.52517137642312,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1014,0.117916847637872,5.92515847028553,1.36561592701411,6.28525980911983,4.91940615058324,6.75185577942736,1.83244962884411,0.07075,0.0404285714285714,0.0943333333333333,0.0539047619047619,3.52823624849813,21.5673033926256,0.901799295031247,0.946977401274623,0.853983552879978,0.322591913301839,5.92,2.96,8.72,5.76,4.47222222222222,5.04,6.8,14.9257721458518,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1020,0.118333514943998,5.90767343307855,1.37980637630345,6.25158562367865,4.83932346723044,6.77589852008457,1.93657505285412,0.071,0.0371904761904762,0.0946666666666667,0.0574761904761905,3.5808048751761,23.7390643049261,0.9084838897,0.947261843259087,0.860572123928407,0.332484845751378,5.8,3.6,7.28,3.68,4.82608695652174,5.04,6.8,14.8732166101288,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1025,0.115416843801029,5.86564372981149,1.40195320571228,6.24377031419285,4.76164680390032,6.7638136511376,2.00216684723727,0.0712867647058824,0.0373406862745098,0.0916544117647059,0.0543137254901961,3.64998001377325,23.8783362843421,0.90725200844362,0.949383476555229,0.861330065887918,0.350251097019058,5.95885714285714,3.76,7.44,3.68,5.30434782608696,5.2,6.8,13.8627946087167,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1030,0.115833511107184,5.83019744904664,1.39191828618681,6.18358531317495,4.6889848812095,6.7451403887689,2.0561555075594,0.0695,0.0364047619047619,0.0926666666666667,0.0562619047619048,3.58669518976206,22.8618257495044,0.903721575735041,0.94706079311908,0.855879272274453,0.33393071693328,5.77777777777778,2.96,8.56,5.6,5.4,5.04,5.52,4.14387853231734,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1034,0.115000176494902,5.92509857082354,1.38762956294398,6.2695652173913,4.91304347826087,6.73913043478261,1.82608695652174,0.0710294117647059,0.0372058823529412,0.0913235294117647,0.0541176470588235,4.02814834238131,29.2819372723713,0.905181964032096,0.948995557086845,0.859013662221604,0.342532520791438,5.808,2.96,8.56,5.6,5.08571428571428,5.2,6.8,13.9130221254132,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1038,0.116666845719465,5.96009309876324,1.39192612274374,6.29046087888532,4.89281886387996,6.79635584137192,1.90353697749196,0.07,0.04,0.0933333333333333,0.0533333333333333,2.84937956713754,14.7785853116972,0.911214318952506,0.94814999586814,0.863967852749808,0.345789368686564,6.06666666666667,3.76,8.56,4.8,4.86666666666667,5.2,6.8,13.7142646664789,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1042,0.11625017841331,5.9827331831416,1.39697378691129,6.31612903225806,4.98279569892473,6.81505376344086,1.83225806451613,0.06975,0.0365357142857143,0.093,0.0564642857142857,3.54659690625638,22.903105053894,0.911179276529934,0.947824774894645,0.86363829266565,0.326776189702703,5.87555555555556,3.12,8.72,5.6,5,5.2,5.68,4.12902592109091,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1044,0.115833511107184,5.93934838907508,1.41021993330864,6.27861771058315,4.80993520518359,6.83153347732181,2.02159827213823,0.0695,0.0364047619047619,0.0926666666666667,0.0562619047619048,2.56612460816579,13.5382207742289,0.912818812529715,0.948428181076595,0.865743086020054,0.337063226897159,5.92888888888889,3.76,8.56,4.8,5.83333333333333,5.04,5.52,4.14387853231734,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1049,0.115833511107184,5.95785665333592,1.3913271648834,6.3304535637149,4.93088552915767,6.79697624190065,1.86609071274298,0.0695,0.0397142857142857,0.0926666666666667,0.0529523809523809,3.26491744420299,18.0549247100046,0.905561549177777,0.948193370322531,0.858647457349368,0.337903115608034,5.98666666666667,3.12,8.4,5.28,4.6969696969697,5.2,6,6.9064642205289,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1053,0.115000176494874,5.91472543432307,1.40482713418915,6.23478260869565,4.85217391304348,6.79130434782609,1.93913043478261,0.0676470588235294,0.0372058823529412,0.0913235294117647,0.0541176470588235,3.34146266543161,21.338447093861,0.911399327524986,0.9494407670967,0.865319676656739,0.344444533414202,6.02285714285714,3.76,7.44,3.68,5.73913043478261,5.2,6.8,13.9130221254166,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1058,0.106250163065937,5.82897325826329,1.38287692927689,6.16705882352941,4.76470588235294,6.72235294117647,1.95764705882353,0.0630859375,0.033203125,0.0830078125,0.0498046875,3.07687279989015,16.6721284918379,0.901399505313492,0.954121601790768,0.860044739863115,0.3140868756659,5.84,3.6,7.6,4,4.24,5.52,6.8,12.0470403344761,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1062,0.0529167478798911,6.1294399707494,1.312894433562,6.52245862884161,5.46335697399527,6.78723404255319,1.32387706855792,0.0264583333333333,0.0113392857142857,0.037797619047619,0.0264583333333333,4.01741385543437,23.7231286043271,0.873028066174706,0.946209143064235,0.826067138366194,0.282927417835164,6.61866666666667,5.04,7.44,2.4,3.86666666666667,6.64,6.96,6.04723481356653,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1066,0.0587500901658871,6.28587755303236,1.27732941450815,6.61702127659574,5.76595744680851,6.94042553191489,1.17446808510638,0.029375,0.0146875,0.0440625,0.029375,3.30693315443124,16.7999356057198,0.873681342750388,0.957507299941756,0.836556263506412,0.262824290229095,6.87529411764706,6.16,8.4,2.24,3.42857142857143,6.8,6.8,0,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1069,0.111666838045778,5.97865293046529,1.3897842536806,6.4020156774916,4.92385218365061,6.80515117581187,1.88129899216125,0.0676767676767677,0.0372222222222222,0.0913636363636364,0.0541414141414141,3.25012786182016,18.2649716311104,0.901885817336359,0.950664753394418,0.857391058127993,0.305681509195094,5.88705882352941,3.44,8.56,5.12,4.3125,5.52,6.8,11.462668974967,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1072,0.11625017841331,5.78547295697685,1.41518104786199,6.12688172043011,4.62150537634409,6.72903225806452,2.10752688172043,0.06975,0.0365357142857143,0.093,0.0564642857142857,2.5790512163999,12.8359967482236,0.912500623718667,0.948036958893042,0.865084316298249,0.359674897028872,5.86222222222222,3.6,8.4,4.8,5.46666666666667,5.04,5.68,5.50536789478788,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1076,0.120000184168589,5.80022609966375,1.41314755645099,6.06666666666667,4.65,6.75,2.1,0.0733333333333333,0.04,0.0966666666666667,0.0566666666666667,3.15365922112779,22.025501625025,0.91405320388078,0.944819610604771,0.863615392162682,0.326654048738902,5.83567567567568,3.44,8.4,4.96,5.80645161290322,5.04,5.68,5.33332514807527,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1081,0.117500180331717,5.93863579234029,1.38510836130431,6.27659574468085,4.86382978723404,6.79574468085106,1.93191489361702,0.0705,0.0402857142857143,0.094,0.0537142857142857,2.98518054947133,16.5328958179922,0.910059862855709,0.947367313399976,0.862160967306764,0.324344207462541,5.92,3.6,8.56,4.96,5.64516129032258,5.04,6.48,12.2553003402608,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1088,0.11625017841331,5.88990070827079,1.42989534640354,6.25591397849462,4.7247311827957,6.76344086021505,2.03870967741936,0.06975,0.0398571428571429,0.093,0.0531428571428571,2.75741337290135,14.0665804251611,0.912352076923059,0.947199262663319,0.864179214550869,0.370115388585685,5.95111111111111,3.12,8.56,5.44,4.91176470588235,5.2,5.68,4.12902592109091,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1092,0.116666845719465,5.87804164011637,1.41356058487954,6.28188638799571,4.72132904608789,6.77063236870311,2.04930332261522,0.07,0.04,0.0933333333333333,0.0533333333333333,2.67847150699478,12.7228947850585,0.91046594716474,0.94817786609683,0.863283658936493,0.345735105488508,5.83111111111111,3.12,7.44,4.32,4.14814814814815,5.2,6.8,13.7142646664789,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1095,0.11625017841331,5.92665590857459,1.41258881879138,6.27311827956989,4.82795698924731,6.78064516129032,1.95268817204301,0.06975,0.0398571428571429,0.093,0.0531428571428571,3.09207159142189,17.3823175664199,0.910129299500369,0.947306699341297,0.862171582683501,0.357909110036658,6.05333333333333,3.76,8.4,4.64,6.3448275862069,5.04,6,8.25805184218183,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1098,0.117916847637872,5.92352593119901,1.40500213261678,6.27677624602333,4.82608695652174,6.78579003181336,1.95970307529162,0.07075,0.0370595238095238,0.0943333333333333,0.0572738095238095,2.57444367450442,12.6011804561198,0.913436790370404,0.947715272460295,0.865677996661144,0.376734531546107,5.88888888888889,3.6,7.6,4,6.24,5.04,7.28,18.9964372765386,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1102,0.116666845719465,5.91053653099083,1.40200361321497,6.2390139335477,4.84137191854234,6.77063236870311,1.92926045016077,0.07,0.04,0.0933333333333333,0.0533333333333333,3.48488781434876,22.4999023717245,0.90710335079818,0.947461512621441,0.859445512851222,0.326609348745863,5.83111111111111,3.6,7.44,3.84,6.70833333333333,5.2,6.64,12.342838199831,6.8
"417_SUR_27-Jan-2021_07.27_10.14_AED-1.wav",1106,0.112500172658059,5.99822773492911,1.34400270815872,6.44,5.07111111111111,6.76,1.68888888888889,0.0661764705882353,0.0363970588235294,0.0893382352941176,0.0529411764705882,3.32659816175446,16.9542969884855,0.894728625609694,0.949213197587182,0.849288219687762,0.296434138817896,5.92941176470588,3.76,7.44,3.68,5.47826086956522,5.52,6.8,11.3777603158932,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",1,0.094167181962685,6.11725334844994,1.56965581664734,6.16334661354582,5.20717131474104,7.50199203187251,2.29482071713147,0.0403571428571429,0.0235416666666667,0.0672619047619048,0.0437202380952381,1.76806587772061,6.91839580170263,0.928310121406594,0.958620299132572,0.889896926270583,0.51177682078596,6.28689655172414,4.08,7.92,3.84,7.75,6.48,6.48,0,6.64
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",4,0.0991672093235355,6.05742827079971,1.48348013501202,5.9936948297604,5.1765447667087,7.07313997477932,1.89659520807062,0.0444540229885057,0.0205172413793103,0.0718103448275862,0.0512931034482759,1.87333381562789,7.07516631970754,0.919951854658541,0.958237529168015,0.881532392161533,0.485145771688699,6.4,4.24,8.08,3.84,9.04166666666667,6.64,6.48,-1.613436549152,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",9,0.102500560897436,6.00868344402702,1.47259001371032,5.94634146341463,5.0780487804878,7.00975609756098,1.93170731707317,0.0444166666666667,0.0239166666666667,0.07175,0.0478333333333333,1.60917808737207,5.79378423085489,0.925290000361707,0.956449848867114,0.884993481004207,0.476234538138972,6.08774193548387,4.08,8.08,4,6.28,6.48,4.72,-17.1706377466665,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",14,0.114167291406087,6.03191138251739,1.42543630705417,5.98576122672508,5.14457831325301,7.16867469879518,2.02409638554217,0.0503676470588235,0.0235049019607843,0.0772303921568627,0.0537254901960784,2.0305970997722,9.2117074270962,0.919709291973417,0.94834432837508,0.872201090796851,0.450817653123201,6.04114285714286,4.08,7.92,3.84,8.66666666666667,6.64,4.72,-16.8174262203582,5.52
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",19,0.0995838782702734,6.00723205363503,1.47733449399167,5.93467336683417,5.10050251256281,7.1105527638191,2.01005025125628,0.0446408045977012,0.0240373563218391,0.0721120689655172,0.0480747126436782,1.49860722740102,5.03149604597792,0.921895072271799,0.957834597642665,0.883022995618214,0.474129962194699,6.10133333333333,4.08,7.92,3.84,7.79166666666667,6.64,4.24,-24.1002865291743,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",24,0.103333898790911,6.03660675201541,1.46067693610238,5.95883777239709,5.10653753026634,7.19854721549637,2.09200968523002,0.05,0.0266666666666667,0.0733333333333333,0.0466666666666667,1.61065504156066,5.86109687621306,0.922324222405991,0.956135204522807,0.881866659026492,0.465034592398287,6.005,4.08,7.92,3.84,7.33333333333333,6.48,5.2,-12.3870289902638,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",26,0.0979172024833228,6.20939033357551,1.45501421922779,6.26181353767561,5.28097062579821,7.40613026819923,2.12515964240102,0.0438936781609195,0.0236350574712644,0.0709051724137931,0.0472701149425287,1.68471785778711,6.62224975096725,0.921377268438219,0.959544184301427,0.884102199477428,0.47223183125393,6.096,4.08,8.08,4,6.92,6.64,5.52,-11.4382352803713,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",30,0.101667223003961,6.04588851516259,1.42251233019282,6.00861008610086,5.13284132841328,7.19926199261993,2.06642066420664,0.0440555555555556,0.0237222222222222,0.0677777777777778,0.0440555555555555,1.45863171990413,4.55507162634877,0.918319177125103,0.956137087125125,0.878039023067538,0.455359281484009,6.15483870967742,4.08,8.24,4.16,7.38461538461538,6.64,5.04,-15.7376187991057,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",35,0.0995838782702734,6.06240771391271,1.47266911785339,6.0251256281407,5.1105527638191,7.31155778894472,2.20100502512563,0.0446408045977012,0.0240373563218391,0.0721120689655172,0.0480747126436782,1.61582311781139,5.80414987324169,0.92278907363871,0.95746116779917,0.883534704078433,0.47062476209305,5.94133333333333,3.92,7.76,3.84,7.29166666666667,6.48,5.04,-14.4601719175046,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",39,0.118750649820201,5.98167254676439,1.38973465886891,5.87578947368421,5.12631578947368,6.83578947368421,1.70947368421053,0.0527777777777778,0.0263888888888889,0.0824652777777778,0.0560763888888889,1.57474807033159,5.43008138424274,0.917414264490119,0.945055352691966,0.86700726129235,0.422503833404721,5.83111111111111,4.08,7.92,3.84,9.95833333333333,6.48,4.72,-14.8209715287015,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",42,0.105000574577861,6.05340102449385,1.45383337670556,6,5.13333333333333,7.05714285714286,1.92380952380952,0.0474193548387097,0.0270967741935484,0.0745161290322581,0.0474193548387097,1.46290996206676,4.89549792194711,0.922681466565137,0.954864779314348,0.881036034949158,0.464870770980816,6.065,3.92,8.08,4.16,8.84615384615384,6.48,5.2,-12.1904094824818,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",46,0.101250554057223,6.03871409643255,1.46460311870939,5.95802469135802,5.11851851851852,7.2320987654321,2.11358024691358,0.04725,0.023625,0.07425,0.050625,1.51707520190405,5.28163079631497,0.924833433998336,0.957868946005404,0.885869226654545,0.473580127557253,6.18064516129032,4.08,8.08,4,5.52,6.64,5.04,-15.8023826624764,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",48,0.101250554057223,5.94647241256313,1.4681152581079,5.86913580246914,5.04938271604938,6.94567901234568,1.8962962962963,0.043875,0.02025,0.070875,0.050625,1.72624737569611,6.80819335663856,0.92337308052425,0.956585106047072,0.883284936154301,0.481266981533244,5.90193548387097,4.08,8.08,4,8.04,6.64,4.88,-17.3826209287241,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",53,0.0979172024833224,6.01401201714402,1.46645493297793,5.98595146871009,5.10727969348659,7.20178799489144,2.09450830140485,0.0438936781609195,0.0236350574712644,0.0709051724137931,0.0472701149425287,1.72715226621456,6.72363598021293,0.922574999638438,0.958506320108479,0.88429396792752,0.471594816920766,6.08533333333333,4.08,7.92,3.84,8.33333333333333,6.48,4.88,-16.3403361148162,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",57,0.0900004924953102,5.98515296445041,1.4773104335823,5.92222222222222,5.14444444444444,7.07777777777778,1.93333333333333,0.0346153846153846,0.0207692307692308,0.0588461538461538,0.0380769230769231,1.6859834613996,6.16387398976284,0.924620080983845,0.958761929262391,0.886490532678819,0.499092676216434,6.26666666666667,4.08,8.08,4,6.04,6.64,4.24,-26.6665207429288,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",61,0.0970838645898482,6.1064420515169,1.46297230159002,6.08247422680412,5.18556701030928,7.39175257731959,2.20618556701031,0.0368247126436782,0.0200862068965517,0.0669540229885057,0.046867816091954,1.59794273338629,5.75797431133091,0.92120744610873,0.955427394562096,0.880146830086867,0.470790547147431,6.28266666666667,4.08,8.08,4,7.48,6.48,4.72,-18.1286561617165,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",66,0.116250636139775,5.97723039205823,1.44044422223625,5.86021505376344,5.06881720430107,6.92688172043011,1.85806451612903,0.0498214285714286,0.0265714285714286,0.0763928571428572,0.0498214285714286,1.84963328545184,7.55746587058634,0.919612079623725,0.946032413415633,0.869982835092602,0.457011498334274,5.95111111111111,4.24,8.08,3.84,7.45833333333333,6.64,5.2,-12.3870289902638,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",74,0.107917257205024,6.05409791794488,1.4484967108256,5.97798377752028,5.19003476245655,7.07184241019699,1.88180764774044,0.0472135416666667,0.0236067708333333,0.0741927083333333,0.0505859375,1.87092672092346,7.25164916601763,0.918491711361398,0.952926567974536,0.875255154220675,0.462513700990915,6.20363636363636,4.08,8.08,4,7.4,6.64,5.2,-13.3435563254193,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",79,0.103333898790911,6.09463566099664,1.44782542453769,6.06537530266344,5.18401937046005,7.28571428571429,2.10169491525424,0.0466666666666667,0.0233333333333333,0.0733333333333333,0.05,1.56372933559012,5.82402828955031,0.923376493746051,0.955292669837553,0.882094795975904,0.458852659202017,6.35,4.24,8.08,3.84,8.20833333333333,6.48,5.36,-10.8386503664808,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",82,0.104167236684386,6.07736976887878,1.44709799884188,6.02280912364946,5.15846338535414,7.15606242496999,1.99759903961585,0.0470430107526882,0.0235215053763441,0.0739247311827957,0.0504032258064516,1.54080249681477,5.31286646164138,0.922633996225609,0.953928635280853,0.880126988883214,0.465798147555315,6.29,4.24,8.08,3.84,6.16666666666667,6.48,5.2,-12.2879327583417,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",88,0.103750567737649,6.05212084530855,1.46099428110595,5.95421686746988,5.14457831325301,7.06265060240964,1.91807228915663,0.0468548387096774,0.0234274193548387,0.0736290322580645,0.0502016129032258,1.42679518289708,4.74988266929241,0.92345051076922,0.95464331056535,0.881565852743992,0.469392752439315,6.115,4.24,7.92,3.68,8.82608695652174,6.64,5.2,-13.8794421216209,6.8
"432_SJA_16-Feb-2021_08.21_11.01_ABB-3.wav",94,0.103750567737649,6.06511773433667,1.46441786341906,6.00240963855422,5.14457831325301,7.09156626506024,1.94698795180723,0.0468548387096774,0.0234274193548387,0.0736290322580645,0.0502016129032258,1.48694794670026,4.92128773332073,0.922987686211009,0.955578894421834,0.881987552754482,0.47096635172823,6.055,4.08,8.08,4,9.32,6.64,4.88,-16.9637625930922,6.8
