"sound.files","selec","start","end","bottom.freq","top.freq","orig.sound.file","label"
"calibration_sound_for_audiomoths_and_soundmeter.wav",287,1010.2975,1010.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",288,1010.5975,1010.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",289,1010.8975,1011.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",290,1011.1975,1011.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",291,1011.4975,1011.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",292,1012.6975,1012.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",293,1012.9975,1013.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",294,1013.2975,1013.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",295,1013.5975,1013.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",296,1013.8975,1014.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",297,1014.1975,1014.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",298,1014.4975,1014.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",299,1014.7975,1014.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",300,1015.0975,1015.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",301,1015.3975,1015.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",302,1016.5975,1016.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",303,1016.8975,1017.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",304,1017.1975,1017.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",305,1017.4975,1017.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",306,1017.7975,1017.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",307,1018.0975,1018.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",308,1018.3975,1018.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",309,1018.6975,1018.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",310,1018.9975,1019.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",311,1019.2975,1019.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",312,1020.4975,1020.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",313,1020.7975,1020.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",314,1021.0975,1021.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",315,1021.3975,1021.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",316,1021.6975,1021.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",317,1021.9975,1022.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",318,1022.2975,1022.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",319,1022.5975,1022.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",320,1022.8975,1023.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",321,1023.1975,1023.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",322,1024.3975,1024.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",323,1024.6975,1024.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",324,1024.9975,1025.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",325,1025.2975,1025.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",326,1025.5975,1025.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",327,1025.8975,1026.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",328,1026.1975,1026.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",329,1026.4975,1026.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",330,1026.7975,1026.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",331,1027.0975,1027.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",332,1028.2975,1028.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",333,1028.5975,1028.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",334,1028.8975,1029.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",335,1029.1975,1029.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",336,1029.4975,1029.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",337,1029.7975,1029.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",338,1030.0975,1030.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",339,1030.3975,1030.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",340,1030.6975,1030.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",341,1030.9975,1031.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",342,1032.1975,1032.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",343,1032.4975,1032.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",344,1032.7975,1032.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",345,1033.0975,1033.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",346,1033.3975,1033.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",347,1033.6975,1033.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",348,1033.9975,1034.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",349,1034.2975,1034.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",350,1034.5975,1034.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",351,1034.8975,1035.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",352,1036.0975,1036.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",353,1036.3975,1036.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",354,1036.6975,1036.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",355,1036.9975,1037.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",356,1037.2975,1037.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",357,1037.5975,1037.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",358,1037.8975,1038.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",359,1038.1975,1038.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",360,1038.4975,1038.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",361,1038.7975,1038.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",362,1039.9975,1040.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",363,1040.2975,1040.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",364,1040.5975,1040.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",365,1040.8975,1041.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",366,1041.1975,1041.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",367,1041.4975,1041.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",368,1041.7975,1041.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",369,1042.0975,1042.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",370,1042.3975,1042.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",371,1042.6975,1042.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",372,1043.8975,1044.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",373,1044.1975,1044.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",374,1044.4975,1044.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",375,1044.7975,1044.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",376,1045.0975,1045.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",377,1045.3975,1045.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",378,1045.6975,1045.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",379,1045.9975,1046.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",380,1046.2975,1046.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",381,1046.5975,1046.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",382,1047.7975,1047.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",383,1048.0975,1048.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",384,1048.3975,1048.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",385,1048.6975,1048.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",386,1048.9975,1049.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",387,1049.2975,1049.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",388,1049.5975,1049.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",389,1049.8975,1050.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",390,1050.1975,1050.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",391,1050.4975,1050.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",392,1051.6975,1051.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",393,1051.9975,1052.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",394,1052.2975,1052.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",395,1052.5975,1052.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",396,1052.8975,1053.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",397,1053.1975,1053.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",398,1053.4975,1053.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",399,1053.7975,1053.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",400,1054.0975,1054.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",401,1054.3975,1054.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",402,1055.5975,1055.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",403,1055.8975,1056.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",404,1056.1975,1056.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",405,1056.4975,1056.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",406,1056.7975,1056.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",407,1057.0975,1057.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",408,1057.3975,1057.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",409,1057.6975,1057.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",410,1057.9975,1058.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",411,1058.2975,1058.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",412,1059.4975,1059.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",413,1059.7975,1059.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",414,1060.0975,1060.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",415,1060.3975,1060.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",416,1060.6975,1060.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",417,1060.9975,1061.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",418,1061.2975,1061.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",419,1061.5975,1061.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",420,1061.8975,1062.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",421,1062.1975,1062.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",422,1063.3975,1063.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",423,1063.6975,1063.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",424,1063.9975,1064.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",425,1064.2975,1064.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",426,1064.5975,1064.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
